BusinessEntityID;PersonType;NameStyle;Title;FirstName;MiddleName;LastName;Suffix;EmailPromotion
12755;IN;0;NULL;Omar;L;Andersen;NULL;2
12756;IN;0;NULL;Alexis;S;Perry;NULL;1
12757;IN;0;NULL;Alexis;M;Powell;NULL;2
12758;IN;0;NULL;Omar;R;Raje;NULL;0
12759;IN;0;NULL;Alexis;NULL;Long;NULL;1
12760;IN;0;NULL;Omar;M;Chande;NULL;0
12761;IN;0;NULL;Omar;W;Chander;NULL;0
12762;IN;0;NULL;Alexis;NULL;Patterson;NULL;1
12763;IN;0;NULL;Alexis;B;Hughes;NULL;0
12764;IN;0;NULL;Alexis;NULL;Flores;NULL;0
12765;IN;0;NULL;Omar;J;Nara;NULL;1
12766;IN;0;NULL;Alexis;NULL;Washington;NULL;0
12767;IN;0;NULL;Juan;NULL;Rubio;NULL;2
12768;IN;0;NULL;Omar;G;Rai;NULL;0
12769;IN;0;NULL;Alexis;NULL;Butler;NULL;0
12770;IN;0;NULL;Alexis;NULL;Simmons;NULL;0
12771;IN;0;NULL;Omar;F;Nath;NULL;0
12772;IN;0;NULL;Alexis;NULL;Foster;NULL;0
12773;IN;0;NULL;Omar;M;Goel;NULL;0
12774;IN;0;NULL;Alexis;NULL;Gonzales;NULL;0
12775;IN;0;NULL;Omar;NULL;Black;NULL;0
12776;IN;0;NULL;Omar;NULL;Raji;NULL;2
12777;IN;0;NULL;Alexis;A;Bryant;NULL;1
12778;IN;0;NULL;Alexis;L;Alexander;NULL;1
12779;IN;0;NULL;Omar;NULL;Anand;NULL;1
12780;IN;0;NULL;Alexis;L;Russell;NULL;2
12781;IN;0;NULL;Rafael;E;Zhang;NULL;1
12782;IN;0;NULL;Alexis;S;Griffin;NULL;0
12783;IN;0;NULL;Alexis;NULL;Diaz;NULL;0
12784;IN;0;NULL;Rafael;J;Wang;NULL;0
12785;IN;0;NULL;Rafael;R;Chen;NULL;2
12786;IN;0;NULL;Alexis;NULL;Hayes;NULL;1
12787;IN;0;NULL;Julian;NULL;Price;NULL;1
12788;IN;0;NULL;Rafael;M;Li;NULL;0
12789;IN;0;NULL;Janice;NULL;Bennett;NULL;1
12790;IN;0;NULL;Rafael;M;Liu;NULL;2
12791;IN;0;NULL;Rafael;A;Yang;NULL;0
12792;IN;0;NULL;Gregory;R;Winston;NULL;0
12793;IN;0;NULL;Rafael;D;Huang;NULL;0
12794;IN;0;NULL;Rafael;NULL;Wu;NULL;2
12795;IN;0;NULL;Abigail;NULL;Barnes;NULL;1
12796;IN;0;NULL;Abigail;I;Ross;NULL;2
12797;IN;0;NULL;Abigail;R;Henderson;NULL;2
12798;IN;0;Ms.;Abigail;C;Coleman;NULL;0
12799;IN;0;NULL;Francisco;NULL;Javier Castrejón;NULL;2
12800;IN;0;NULL;Rafael;NULL;Lin;NULL;0
12801;IN;0;NULL;Abigail;M;Perry;NULL;0
12802;IN;0;NULL;Oscar;L;Foster;NULL;0
12803;IN;0;NULL;Rafael;A;Zhou;NULL;0
12804;IN;0;NULL;Oscar;H;Gonzales;NULL;0
12805;IN;0;NULL;Oscar;C;Bryant;NULL;2
12806;IN;0;NULL;Rafael;V;Ye;NULL;1
12807;IN;0;NULL;Oscar;M;Alexander;NULL;0
12808;IN;0;NULL;Oscar;A;Russell;NULL;0
12809;IN;0;NULL;Oscar;F;Griffin;NULL;1
12810;IN;0;NULL;Rafael;NULL;Zhao;NULL;0
12811;IN;0;NULL;Rafael;J;Lu;NULL;0
12812;IN;0;NULL;Rafael;A;Xu;NULL;1
12813;IN;0;NULL;Oscar;NULL;Hayes;NULL;1
12814;IN;0;NULL;Trevor;M;Price;NULL;0
12815;IN;0;NULL;Rafael;NULL;Sun;NULL;0
12816;IN;0;NULL;Trevor;NULL;Wood;NULL;1
12817;IN;0;NULL;Rafael;NULL;Zhu;NULL;0
12818;IN;0;NULL;Trevor;J;Barnes;NULL;1
12819;IN;0;NULL;Rafael;R;Gao;NULL;1
12820;IN;0;NULL;Trevor;L;Ross;NULL;2
12821;IN;0;NULL;Rafael;T;Ma;NULL;0
12822;IN;0;NULL;Trevor;A;Henderson;NULL;0
12823;IN;0;NULL;Trevor;C;Coleman;NULL;1
12824;IN;0;NULL;Trevor;NULL;Jenkins;NULL;1
12825;IN;0;NULL;Rafael;R;Liang;NULL;0
12826;IN;0;NULL;Trevor;E;Perry;NULL;1
12827;IN;0;NULL;Rafael;NULL;He;NULL;0
12828;IN;0;NULL;Trevor;C;Powell;NULL;0
12829;IN;0;NULL;Trevor;NULL;Long;NULL;1
12830;IN;0;NULL;Trevor;J;Patterson;NULL;0
12831;IN;0;NULL;Rafael;J;Hu;NULL;0
12832;IN;0;NULL;Rafael;A;Cai;NULL;0
12833;IN;0;NULL;Robyn;NULL;Gomez;NULL;0
12834;IN;0;NULL;Rafael;NULL;Zeng;NULL;2
12835;IN;0;NULL;Trevor;L;Hughes;NULL;0
12836;IN;0;NULL;Trevor;NULL;Flores;NULL;0
12837;IN;0;NULL;Rafael;I;She;NULL;1
12838;IN;0;NULL;Trevor;NULL;Washington;NULL;1
12839;IN;0;NULL;Rafael;M;Deng;NULL;0
12840;IN;0;NULL;Trevor;NULL;Butler;NULL;1
12841;IN;0;NULL;Trevor;NULL;Simmons;NULL;0
12842;IN;0;NULL;Rafael;J;Shen;NULL;0
12843;IN;0;NULL;Trevor;J;Foster;NULL;1
12844;IN;0;NULL;Trevor;K;Gonzales;NULL;0
12845;IN;0;NULL;Rafael;M;Xie;NULL;0
12846;IN;0;NULL;Trevor;NULL;Bryant;NULL;1
12847;IN;0;NULL;Trevor;G;Alexander;NULL;0
12848;IN;0;NULL;Rafael;A;Tang;NULL;1
12849;IN;0;NULL;Trevor;NULL;Russell;NULL;0
12850;IN;0;NULL;Rafael;N;Xu;NULL;0
12851;IN;0;NULL;Rafael;A;Luo;NULL;1
12852;IN;0;NULL;Trevor;B;Diaz;NULL;2
12853;IN;0;NULL;Trevor;A;Harrison;NULL;2
12854;IN;0;NULL;Rafael;J;Yuan;NULL;1
12855;IN;0;NULL;Tristan;L;Price;NULL;2
12856;IN;0;NULL;Tristan;L;Bennett;NULL;1
12857;IN;0;NULL;Tristan;M;Wood;NULL;1
12858;IN;0;NULL;Rafael;L;Kumar;NULL;0
12859;IN;0;NULL;Robyn;I;Ruiz;NULL;0
12860;IN;0;NULL;Rafael;W;Lal;NULL;0
12861;IN;0;NULL;Rafael;B;Sharma;NULL;0
12862;IN;0;NULL;Tristan;T;Barnes;NULL;1
12863;IN;0;NULL;Tristan;NULL;Ross;NULL;2
12864;IN;0;NULL;Rafael;A;Shan;NULL;0
12865;IN;0;NULL;Tristan;NULL;Henderson;NULL;0
12866;IN;0;NULL;Rafael;L;Jai;NULL;2
12867;IN;0;NULL;Tristan;NULL;Coleman;NULL;0
12868;IN;0;NULL;Tristan;R;Jenkins;NULL;0
12869;IN;0;NULL;Tristan;G;Perry;NULL;0
12870;IN;0;NULL;Tristan;G;Powell;NULL;0
12871;IN;0;NULL;Rafael;J;Pal;NULL;2
12872;IN;0;NULL;Tristan;NULL;Long;NULL;1
12873;IN;0;NULL;Tristan;NULL;Patterson;NULL;0
12874;IN;0;NULL;Tristan;NULL;Hughes;NULL;1
12875;IN;0;NULL;Tristan;L;Flores;NULL;0
12876;IN;0;NULL;Rafael;E;Andersen;NULL;1
12877;IN;0;NULL;Rafael;M;Raje;NULL;2
12878;IN;0;NULL;Tristan;A;Washington;NULL;0
12879;IN;0;NULL;Rafael;NULL;Chande;NULL;0
12880;IN;0;NULL;Tristan;NULL;Butler;NULL;0
12881;IN;0;NULL;Rafael;J;Nara;NULL;1
12882;IN;0;NULL;Tristan;NULL;Foster;NULL;2
12883;IN;0;NULL;Robyn;Z;Diaz;NULL;0
12884;IN;0;NULL;Rafael;H;Rai;NULL;0
12885;IN;0;NULL;Tristan;J;Gonzales;NULL;0
12886;IN;0;NULL;Tristan;L;Bryant;NULL;0
12887;IN;0;NULL;Tristan;P;Alexander;NULL;0
12888;IN;0;NULL;Tristan;NULL;Russell;NULL;0
12889;IN;0;NULL;Rafael;NULL;Nath;NULL;1
12890;IN;0;NULL;Rafael;J;Goel;NULL;0
12891;IN;0;NULL;Tristan;NULL;Diaz;NULL;0
12892;IN;0;NULL;Rafael;NULL;Black;NULL;0
12893;IN;0;NULL;Tristan;E;Hayes;NULL;0
12894;IN;0;NULL;Aidan;NULL;Bennett;NULL;0
12895;IN;0;NULL;Rafael;C;Raji;NULL;0
12896;IN;0;NULL;Aidan;NULL;Wood;NULL;1
12897;IN;0;NULL;Rafael;NULL;Anand;NULL;0
12898;IN;0;NULL;Jaclyn;NULL;Zhang;NULL;0
12899;IN;0;NULL;Jaclyn;M;Wang;NULL;0
12900;IN;0;NULL;Jaclyn;C;Chen;NULL;2
12901;IN;0;NULL;Aidan;NULL;Barnes;NULL;0
12902;IN;0;NULL;Aidan;D;Ross;NULL;0
12903;IN;0;NULL;Jaclyn;NULL;Li;NULL;0
12904;IN;0;NULL;Jaclyn;NULL;Liu;NULL;0
12905;IN;0;NULL;Aidan;NULL;Henderson;NULL;0
12906;IN;0;NULL;Aidan;L;Coleman;NULL;1
12907;IN;0;NULL;Aidan;NULL;Jenkins;NULL;0
12908;IN;0;NULL;Jaclyn;NULL;Yang;NULL;0
12909;IN;0;NULL;Aidan;O;Perry;NULL;0
12910;IN;0;NULL;Aidan;NULL;Powell;NULL;2
12911;IN;0;NULL;Jaclyn;NULL;Huang;NULL;0
12912;IN;0;NULL;Aidan;J;Long;NULL;1
12913;IN;0;NULL;Aidan;B;Patterson;NULL;2
12914;IN;0;NULL;Aidan;E;Hughes;NULL;0
12915;IN;0;NULL;Jaclyn;NULL;Wu;NULL;0
12916;IN;0;NULL;Aidan;NULL;Flores;NULL;1
12917;IN;0;NULL;Aidan;NULL;Washington;NULL;0
12918;IN;0;NULL;Aidan;B;Butler;NULL;1
12919;IN;0;NULL;Jaclyn;NULL;Lin;NULL;2
12920;IN;0;NULL;Jaclyn;C;Zhou;NULL;1
12921;IN;0;NULL;Jaclyn;NULL;Ye;NULL;2
12922;IN;0;NULL;Aidan;NULL;Simmons;NULL;0
12923;IN;0;NULL;Aidan;NULL;Foster;NULL;0
12924;IN;0;NULL;Aidan;G;Gonzales;NULL;0
12925;IN;0;NULL;Jaclyn;D;Zhao;NULL;1
12926;IN;0;NULL;Aidan;R;Bryant;NULL;0
12927;IN;0;NULL;Aidan;NULL;Alexander;NULL;0
12928;IN;0;NULL;Jaclyn;D;Lu;NULL;2
12929;IN;0;NULL;Jaclyn;NULL;Xu;NULL;1
12930;IN;0;NULL;Aidan;NULL;Russell;NULL;0
12931;IN;0;NULL;Robyn;M;Alvarez;NULL;2
12932;IN;0;NULL;Jaclyn;NULL;Sun;NULL;1
12933;IN;0;NULL;Aidan;A;Griffin;NULL;0
12934;IN;0;NULL;Aidan;L;Diaz;NULL;1
12935;IN;0;NULL;Jaclyn;A;Zhu;NULL;0
12936;IN;0;NULL;Aidan;NULL;Hayes;NULL;0
12937;IN;0;NULL;Jaclyn;NULL;Gao;NULL;0
12938;IN;0;NULL;Deb;NULL;Price;NULL;1
12939;IN;0;NULL;Jaclyn;NULL;Ma;NULL;0
12940;IN;0;NULL;Dakota;D;Bradley;NULL;1
12941;IN;0;NULL;Dakota;N;Wood;NULL;1
12942;IN;0;NULL;Jaclyn;NULL;Liang;NULL;2
12943;IN;0;NULL;Dakota;NULL;Barnes;NULL;1
12944;IN;0;NULL;Dakota;NULL;Ross;NULL;0
12945;IN;0;NULL;Jaclyn;NULL;Guo;NULL;0
12946;IN;0;NULL;Dakota;M;Henderson;NULL;1
12947;IN;0;NULL;Jaclyn;NULL;He;NULL;0
12948;IN;0;NULL;Dakota;D;Jenkins;NULL;0
12949;IN;0;NULL;Jaclyn;F;Zheng;NULL;2
12950;IN;0;NULL;Dakota;NULL;Perry;NULL;1
12951;IN;0;NULL;Dakota;L;Powell;NULL;2
12952;IN;0;NULL;Jaclyn;NULL;Cai;NULL;0
12953;IN;0;NULL;Dakota;N;Long;NULL;0
12954;IN;0;NULL;Dakota;M;Patterson;NULL;1
12955;IN;0;NULL;Robyn;M;Jimenez;NULL;0
12956;IN;0;NULL;Jaclyn;R;Zeng;NULL;0
12957;IN;0;NULL;Deb;NULL;Hughes;NULL;0
12958;IN;0;NULL;Dakota;NULL;Flores;NULL;0
12959;IN;0;NULL;Jaclyn;G;She;NULL;0
12960;IN;0;NULL;Jaclyn;A;Shen;NULL;0
12961;IN;0;NULL;Carol;K;Washington;NULL;2
12962;IN;0;NULL;Dakota;NULL;Butler;NULL;0
12963;IN;0;NULL;Jaclyn;NULL;Xie;NULL;1
12964;IN;0;NULL;Dakota;T;Simmons;NULL;1
12965;IN;0;NULL;Jaclyn;K;Tang;NULL;0
12966;IN;0;NULL;Deb;NULL;Foster;NULL;0
12967;IN;0;NULL;Jaclyn;L;Xu;NULL;1
12968;IN;0;NULL;Dakota;T;Gonzales;NULL;2
12969;IN;0;NULL;Dakota;L;Bryant;NULL;0
12970;IN;0;NULL;Jaclyn;NULL;Luo;NULL;2
12971;IN;0;NULL;Jaclyn;NULL;Yuan;NULL;2
12972;IN;0;NULL;Dakota;NULL;Alexander;NULL;0
12973;IN;0;NULL;Jaclyn;NULL;Kumar;NULL;0
12974;IN;0;NULL;Dakota;A;Russell;NULL;1
12975;IN;0;NULL;Jaclyn;M;Lal;NULL;0
12976;IN;0;NULL;Dakota;NULL;Griffin;NULL;1
12977;IN;0;NULL;Jaclyn;C;Sharma;NULL;1
12978;IN;0;NULL;Dakota;NULL;Diaz;NULL;1
12979;IN;0;NULL;Jaclyn;NULL;Shan;NULL;0
12980;IN;0;NULL;Emily;A;Price;NULL;1
12981;IN;0;NULL;Jaclyn;NULL;Jai;NULL;0
12982;IN;0;NULL;Jaclyn;NULL;Pal;NULL;1
12983;IN;0;NULL;Jaclyn;NULL;Andersen;NULL;2
12984;IN;0;NULL;Emily;A;Bennett;NULL;1
12985;IN;0;NULL;Emily;NULL;Wood;NULL;0
12986;IN;0;NULL;Emily;G;Barnes;NULL;0
12987;IN;0;NULL;Jaclyn;S;Chande;NULL;0
12988;IN;0;NULL;Emily;A;Ross;NULL;0
12989;IN;0;NULL;Jaclyn;A;Chander;NULL;1
12990;IN;0;NULL;Jaclyn;M;Nara;NULL;2
12991;IN;0;NULL;Emily;NULL;Coleman;NULL;1
12992;IN;0;NULL;Robyn;NULL;Munoz;NULL;0
12993;IN;0;NULL;Jaclyn;I;Rai;NULL;2
12994;IN;0;NULL;Emily;NULL;Jenkins;NULL;2
12995;IN;0;NULL;Emily;F;Perry;NULL;0
12996;IN;0;NULL;Emily;A;Powell;NULL;1
12997;IN;0;NULL;Jaclyn;NULL;Becker;NULL;2
12998;IN;0;NULL;Emily;L;Long;NULL;1
12999;IN;0;NULL;Jaclyn;NULL;Raji;NULL;2
13000;IN;0;NULL;Emily;NULL;Patterson;NULL;2
13001;IN;0;NULL;Emily;NULL;Hughes;NULL;0
13002;IN;0;NULL;Jaclyn;D;Ferrier;NULL;0
13003;IN;0;NULL;Emily;NULL;Flores;NULL;1
13004;IN;0;NULL;Emily;NULL;Washington;NULL;0
13005;IN;0;NULL;Emily;M;Butler;NULL;0
13006;IN;0;NULL;Emily;NULL;Simmons;NULL;1
13007;IN;0;NULL;Tamara;L;Wang;NULL;0
13008;IN;0;NULL;Emily;NULL;Foster;NULL;0
13009;IN;0;NULL;Emily;P;Gonzales;NULL;2
13010;IN;0;NULL;Emily;NULL;Bryant;NULL;1
13011;IN;0;NULL;Emily;L;Alexander;NULL;0
13012;IN;0;NULL;Tamara;NULL;Chen;NULL;1
13013;IN;0;NULL;Emily;NULL;Russell;NULL;0
13014;IN;0;NULL;Tamara;NULL;Li;NULL;0
13015;IN;0;NULL;Emily;NULL;Griffin;NULL;2
13016;IN;0;NULL;Emily;S;Diaz;NULL;2
13017;IN;0;NULL;Emily;NULL;Hayes;NULL;1
13018;IN;0;NULL;Robyn;C;Alonso;NULL;1
13019;IN;0;NULL;Hannah;A;Price;NULL;0
13020;IN;0;NULL;Hannah;E;Bennett;NULL;0
13021;IN;0;NULL;Hannah;NULL;Wood;NULL;0
13022;IN;0;NULL;Tamara;R;Yang;NULL;0
13023;IN;0;NULL;Tamara;E;Huang;NULL;2
13024;IN;0;NULL;Hannah;W;Barnes;NULL;0
13025;IN;0;NULL;Tamara;NULL;Wu;NULL;0
13026;IN;0;NULL;Tamara;M;Lin;NULL;0
13027;IN;0;NULL;Hannah;C;Ross;NULL;0
13028;IN;0;NULL;Hannah;NULL;Henderson;NULL;0
13029;IN;0;NULL;Hannah;L;Coleman;NULL;1
13030;IN;0;NULL;Tamara;NULL;Zhou;NULL;2
13031;IN;0;NULL;Tamara;A;Ye;NULL;2
13032;IN;0;NULL;Louis;C;Zhou;NULL;0
13033;IN;0;NULL;Louis;E;Ye;NULL;2
13034;IN;0;NULL;Hannah;G;Jenkins;NULL;1
13035;IN;0;NULL;Louis;NULL;Zhao;NULL;2
13036;IN;0;NULL;Carol;NULL;Perry;NULL;2
13037;IN;0;NULL;Hannah;NULL;Powell;NULL;0
13038;IN;0;NULL;Hannah;E;Long;NULL;0
13039;IN;0;NULL;Damien;M;Shan;NULL;0
13040;IN;0;NULL;Robyn;C;Romero;NULL;0
13041;IN;0;NULL;Louis;K;Lu;NULL;0
13042;IN;0;NULL;Louis;NULL;Xu;NULL;2
13043;IN;0;NULL;Hannah;J;Patterson;NULL;0
13044;IN;0;NULL;Louis;E;Sun;NULL;2
13045;IN;0;NULL;Louis;NULL;Zhu;NULL;0
13046;IN;0;NULL;Hannah;NULL;Flores;NULL;0
13047;IN;0;NULL;Hannah;A;Washington;NULL;1
13048;IN;0;NULL;Louis;NULL;Gao;NULL;1
13049;IN;0;NULL;Louis;NULL;Ma;NULL;0
13050;IN;0;NULL;Hannah;R;Butler;NULL;0
13051;IN;0;NULL;Louis;M;Liang;NULL;0
13052;IN;0;NULL;Carol;L;Simmons;NULL;0
13053;IN;0;NULL;Louis;D;Guo;NULL;2
13054;IN;0;NULL;Hannah;E;Foster;NULL;0
13055;IN;0;NULL;Hannah;NULL;Gonzales;NULL;2
13056;IN;0;NULL;Louis;E;He;NULL;1
13057;IN;0;NULL;Louis;NULL;Zheng;NULL;0
13058;IN;0;NULL;Hannah;D;Bryant;NULL;0
13059;IN;0;NULL;Robyn;J;Navarro;NULL;1
13060;IN;0;NULL;Louis;NULL;Hu;NULL;1
13061;IN;0;NULL;Hannah;A;Alexander;NULL;2
13062;IN;0;NULL;Hannah;A;Russell;NULL;1
13063;IN;0;NULL;Hannah;NULL;Griffin;NULL;0
13064;IN;0;NULL;Hannah;C;Diaz;NULL;0
13065;IN;0;NULL;Louis;NULL;Zeng;NULL;1
13066;IN;0;NULL;Hannah;J;Hayes;NULL;0
13067;IN;0;NULL;Madison;NULL;Price;NULL;0
13068;IN;0;NULL;Louis;NULL;She;NULL;0
13069;IN;0;NULL;Madison;NULL;Bennett;NULL;0
13070;IN;0;NULL;Madison;M;Wood;NULL;1
13071;IN;0;NULL;Madison;NULL;Barnes;NULL;0
13072;IN;0;NULL;Louis;D;Deng;NULL;1
13073;IN;0;NULL;Madison;A;Ross;NULL;0
13074;IN;0;NULL;Louis;NULL;Shen;NULL;0
13075;IN;0;NULL;Madison;M;Henderson;NULL;0
13076;IN;0;NULL;Louis;B;Xie;NULL;0
13077;IN;0;NULL;Louis;A;Tang;NULL;0
13078;IN;0;NULL;Madison;F;Coleman;NULL;0
13079;IN;0;NULL;Madison;A;Jenkins;NULL;0
13080;IN;0;NULL;Louis;NULL;Xu;NULL;0
13081;IN;0;NULL;Madison;R;Perry;NULL;0
13082;IN;0;NULL;Madison;S;Powell;NULL;0
13083;IN;0;NULL;Madison;J;Long;NULL;0
13084;IN;0;NULL;Louis;NULL;Luo;NULL;0
13085;IN;0;NULL;Madison;NULL;Patterson;NULL;0
13086;IN;0;NULL;Louis;C;Yuan;NULL;0
13087;IN;0;NULL;Madison;J;Hughes;NULL;1
13088;IN;0;NULL;Louis;A;Kumar;NULL;0
13089;IN;0;NULL;Madison;NULL;Flores;NULL;0
13090;IN;0;NULL;Wyatt;C;Griffin;NULL;1
13091;IN;0;NULL;Louis;M;Lal;NULL;0
13092;IN;0;NULL;Wyatt;NULL;Diaz;NULL;0
13093;IN;0;NULL;Wyatt;M;Hayes;NULL;0
13094;IN;0;NULL;Fernando;NULL;Price;NULL;1
13095;IN;0;NULL;Louis;NULL;Shan;NULL;1
13096;IN;0;NULL;Fernando;M;Bennett;NULL;0
13097;IN;0;NULL;Fernando;K;Wood;NULL;2
13098;IN;0;NULL;Fernando;NULL;Barnes;NULL;0
13099;IN;0;NULL;Louis;M;Pal;NULL;0
13100;IN;0;NULL;Fernando;NULL;Ross;NULL;0
13101;IN;0;NULL;Louis;NULL;Andersen;NULL;1
13102;IN;0;NULL;Louis;M;Raje;NULL;0
13103;IN;0;NULL;Fernando;E;Coleman;NULL;1
13104;IN;0;NULL;Louis;A;Chande;NULL;0
13105;IN;0;NULL;Robyn;NULL;Torres;NULL;0
13106;IN;0;NULL;Louis;J;Nara;NULL;2
13107;IN;0;NULL;Fernando;J;Jenkins;NULL;1
13108;IN;0;NULL;Louis;NULL;Rai;NULL;1
13109;IN;0;NULL;Louis;C;Nath;NULL;0
13110;IN;0;NULL;Fernando;NULL;Perry;NULL;2
13111;IN;0;NULL;Louis;NULL;Goel;NULL;2
13112;IN;0;NULL;Louis;J;Becker;NULL;1
13113;IN;0;NULL;Fernando;NULL;Long;NULL;0
13114;IN;0;NULL;Fernando;E;Patterson;NULL;1
13115;IN;0;NULL;Fernando;NULL;Hughes;NULL;0
13116;IN;0;NULL;Louis;S;Anand;NULL;0
13117;IN;0;NULL;Fernando;M;Flores;NULL;2
13118;IN;0;NULL;Edwin;NULL;Zhang;NULL;0
13119;IN;0;NULL;Fernando;E;Washington;NULL;2
13120;IN;0;NULL;Edwin;NULL;West;NULL;0
13121;IN;0;NULL;Fernando;NULL;Butler;NULL;2
13122;IN;0;NULL;Robyn;P;Dominguez;NULL;0
13123;IN;0;NULL;Edwin;NULL;Chen;NULL;0
13124;IN;0;NULL;Edwin;NULL;Li;NULL;0
13125;IN;0;NULL;Fernando;B;Gonzales;NULL;2
13126;IN;0;NULL;Edwin;NULL;Liu;NULL;0
13127;IN;0;NULL;Edwin;R;Yang;NULL;2
13128;IN;0;NULL;Fernando;M;Bryant;NULL;0
13129;IN;0;NULL;Fernando;NULL;Alexander;NULL;0
13130;IN;0;NULL;Fernando;NULL;Russell;NULL;0
13131;IN;0;NULL;Edwin;NULL;Huang;NULL;0
13132;IN;0;NULL;Fernando;J;Griffin;NULL;0
13133;IN;0;NULL;Fernando;W;Diaz;NULL;0
13134;IN;0;NULL;Fernando;G;Hayes;NULL;0
13135;IN;0;NULL;Edwin;F;Wu;NULL;0
13136;IN;0;NULL;Spencer;NULL;Price;NULL;0
13137;IN;0;NULL;Spencer;NULL;Bennett;NULL;0
13138;IN;0;NULL;Edwin;NULL;Lin;NULL;0
13139;IN;0;NULL;Spencer;R;Wood;NULL;0
13140;IN;0;NULL;Spencer;NULL;Barnes;NULL;2
13141;IN;0;NULL;Spencer;R;Ross;NULL;0
13142;IN;0;NULL;Edwin;NULL;Zhou;NULL;0
13143;IN;0;NULL;Spencer;NULL;Henderson;NULL;2
13144;IN;0;NULL;Edwin;NULL;Ye;NULL;1
13145;IN;0;NULL;Spencer;NULL;Coleman;NULL;2
13146;IN;0;NULL;Edwin;NULL;Zhao;NULL;1
13147;IN;0;NULL;Spencer;S;Jenkins;NULL;1
13148;IN;0;NULL;Spencer;NULL;Perry;NULL;0
13149;IN;0;NULL;Spencer;NULL;Powell;NULL;1
13150;IN;0;NULL;Robyn;J;Gill;NULL;0
13151;IN;0;NULL;Edwin;NULL;Lu;NULL;0
13152;IN;0;NULL;Spencer;W;Long;NULL;0
13153;IN;0;NULL;Spencer;W;Patterson;NULL;0
13154;IN;0;NULL;Edwin;J;Xu;NULL;1
13155;IN;0;NULL;Spencer;NULL;Hughes;NULL;1
13156;IN;0;NULL;Spencer;NULL;Flores;NULL;1
13157;IN;0;NULL;Spencer;P;Washington;NULL;2
13158;IN;0;NULL;Spencer;A;Butler;NULL;2
13159;IN;0;NULL;Edwin;O;Sun;NULL;2
13160;IN;0;NULL;Edwin;NULL;Zhu;NULL;2
13161;IN;0;NULL;Edwin;NULL;Gao;NULL;0
13162;IN;0;NULL;Spencer;D;Simmons;NULL;0
13163;IN;0;NULL;Spencer;J;Foster;NULL;0
13164;IN;0;NULL;Edwin;W;Liang;NULL;0
13165;IN;0;NULL;Spencer;NULL;Gonzales;NULL;1
13166;IN;0;NULL;Edwin;M;Guo;NULL;1
13167;IN;0;NULL;Edwin;NULL;He;NULL;1
13168;IN;0;NULL;Spencer;J;Bryant;NULL;0
13169;IN;0;NULL;Edwin;J;Zheng;NULL;0
13170;IN;0;NULL;Spencer;NULL;Alexander;NULL;0
13171;IN;0;NULL;Giorgio;NULL;Veronesi;NULL;0
13172;IN;0;NULL;Edwin;NULL;Hu;NULL;0
13173;IN;0;NULL;Spencer;NULL;Russell;NULL;0
13174;IN;0;NULL;Edwin;NULL;She;NULL;0
13175;IN;0;NULL;Edwin;A;Deng;NULL;0
13176;IN;0;NULL;Spencer;NULL;Griffin;NULL;2
13177;IN;0;NULL;Spencer;J;Diaz;NULL;0
13178;IN;0;NULL;Edwin;C;Shen;NULL;0
13179;IN;0;NULL;Spencer;V;Hayes;NULL;2
13180;IN;0;NULL;Edwin;E;Xie;NULL;0
13181;IN;0;NULL;Antonio;E;Price;NULL;1
13182;IN;0;NULL;Antonio;C;Bennett;NULL;0
13183;IN;0;NULL;Edwin;NULL;Tang;NULL;0
13184;IN;0;NULL;Antonio;NULL;Wood;NULL;0
13185;IN;0;NULL;Edwin;NULL;Xu;NULL;0
13186;IN;0;NULL;Edwin;S;Luo;NULL;2
13187;IN;0;NULL;Antonio;NULL;Barnes;NULL;0
13188;IN;0;NULL;Robyn;R;Blanco;NULL;1
13189;IN;0;NULL;Edwin;NULL;Yuan;NULL;0
13190;IN;0;NULL;Antonio;NULL;Ross;NULL;1
13191;IN;0;NULL;Edwin;NULL;Kumar;NULL;2
13192;IN;0;NULL;Edwin;NULL;Lal;NULL;2
13193;IN;0;NULL;Edwin;K;Sharma;NULL;1
13194;IN;0;NULL;Edwin;NULL;Shan;NULL;0
13195;IN;0;NULL;Antonio;NULL;Henderson;NULL;0
13196;IN;0;NULL;Edwin;NULL;Jai;NULL;0
13197;IN;0;NULL;Edwin;M;Pal;NULL;0
13198;IN;0;NULL;Antonio;M;Jenkins;NULL;0
13199;IN;0;NULL;Edwin;D;Raje;NULL;0
13200;IN;0;NULL;Edwin;M;Chande;NULL;2
13201;IN;0;NULL;Antonio;L;Perry;NULL;1
13202;IN;0;NULL;Antonio;E;Powell;NULL;0
13203;IN;0;NULL;Antonio;E;Long;NULL;1
13204;IN;0;NULL;Edwin;T;Chander;NULL;0
13205;IN;0;NULL;Edwin;R;Nara;NULL;0
13206;IN;0;NULL;Antonio;G;Patterson;NULL;2
13207;IN;0;NULL;Antonio;P;Hughes;NULL;1
13208;IN;0;NULL;Antonio;D;Flores;NULL;0
13209;IN;0;NULL;Edwin;M;Rai;NULL;0
13210;IN;0;NULL;Antonio;K;Washington;NULL;1
13211;IN;0;NULL;Edwin;NULL;Nath;NULL;0
13212;IN;0;NULL;Antonio;NULL;Butler;NULL;2
13213;IN;0;NULL;Edwin;NULL;Goel;NULL;0
13214;IN;0;NULL;Antonio;NULL;Simmons;NULL;1
13215;IN;0;NULL;Antonio;NULL;Foster;NULL;0
